sma_fast,sma_slow,rsi_lower,rsi_upper,momentum_threshold,total_return_pct,sharpe_ratio,max_drawdown_pct,win_rate,profit_factor,num_trades,avg_trade_pnl,final_capital,timeframe
15,40,35,75,0.0001,-6.395500000000011,-6.876371833742538,-7.434770735582541,0.31952662721893493,0.6296048488664924,169,-5.568639053254561,18720.899999999998,5min
15,50,25,65,0.0,0.3585000000000582,0.42767813916495,-3.6519667694945497,0.3888888888888889,1.2131555555555698,144,2.497916666666806,20071.70000000001,5min
15,50,25,65,5e-05,0.7125000000000545,0.8117512770547958,-3.4296991413293605,0.38571428571428573,1.2574963432472077,140,3.0178571428572485,20142.50000000001,5min
15,50,25,65,0.0001,-1.6574999999998545,-1.7492633758434495,-3.9499848000837363,0.39705882352941174,0.9677454328617272,136,-0.4374999999997881,19668.50000000003,5min
15,50,25,70,0.0,-2.0704999999998472,-2.199485269433765,-4.428662306423088,0.33962264150943394,0.9540235384173974,159,-0.604402515722981,19585.90000000003,5min
15,50,25,70,5e-05,-1.7164999999998507,-1.8191954579386098,-4.207005546388902,0.33548387096774196,0.9837044286763102,155,-0.21483870967715538,19656.70000000003,5min
15,50,25,70,0.0001,-4.086499999999759,-4.3679484595652704,-5.436554479851978,0.3443708609271523,0.7707128237074147,151,-3.412582781456592,19182.700000000048,5min
15,50,25,75,0.0,-2.3084999999997855,-2.4555476653234884,-4.534526777997391,0.32727272727272727,0.9389061557730893,165,-0.7981818181815077,19538.300000000043,5min
15,50,25,75,5e-05,-1.954499999999789,-2.0758023581906024,-4.312991128639652,0.32298136645962733,0.9673304883831411,161,-0.42795031055872007,19609.100000000042,5min
15,50,25,75,0.0001,-4.324499999999716,-4.622188165410057,-5.724659997416912,0.33121019108280253,0.7618141726836649,157,-3.5089171974518463,19135.100000000057,5min
15,50,30,65,0.0,-0.41749999999987264,-0.41539741943192565,-3.2018096751852037,0.39705882352941174,1.1099253557266333,136,1.3860294117649137,19916.500000000025,5min
